yyyy.MM.dd (DDD) HH:mm:ss   foF2    h'F    hpF2
2017.08.28 (240) 03:19:59    3.8   236.0   307.0
2017.08.28 (240) 03:25:23    3.8   231.0   350.0
2017.08.28 (240) 03:30:11    3.8   236.0   344.0
2017.08.28 (240) 03:34:59    3.8   233.0   344.0
2017.08.28 (240) 03:40:23    3.9   234.0   336.0
2017.08.28 (240) 03:45:11    4.0   242.0   328.0
2017.08.28 (240) 03:49:59    3.9   234.0   348.0
2017.08.28 (240) 03:55:23    3.8   238.0   342.0
2017.08.28 (240) 04:00:11    3.8   241.0   325.0
2017.08.28 (240) 04:04:59    3.9   245.0   375.0
2017.08.28 (240) 04:10:23    4.0   242.0   354.0
2017.08.28 (240) 04:15:11    4.0   245.0   360.0
2017.08.28 (240) 04:19:59    4.0   245.0   374.0
2017.08.28 (240) 04:25:23    3.9   250.0   375.0
2017.08.28 (240) 04:30:11    4.0   241.0   316.0
2017.08.28 (240) 04:34:59    4.0   242.0   292.0
2017.08.28 (240) 04:40:23    4.2   241.0   291.0
2017.08.28 (240) 04:45:11    4.2   234.0   306.0
2017.08.28 (240) 04:49:59    4.2   238.0   312.0
2017.08.28 (240) 04:55:23    4.2   230.0   304.0
2017.08.28 (240) 05:00:11    4.5   231.0   294.0
2017.08.28 (240) 05:04:59    4.7   234.0   268.0
2017.08.28 (240) 05:10:23    4.8   228.0   250.0
2017.08.28 (240) 05:15:11    4.8   222.0   245.0
2017.08.28 (240) 05:19:59    5.0   219.0   245.0
2017.08.28 (240) 05:25:23    4.9   219.0   242.0
2017.08.28 (240) 05:30:11    4.9   215.0   230.0
2017.08.28 (240) 05:34:59    4.7   212.0   230.0
2017.08.28 (240) 05:40:23    4.9   210.0   236.0
2017.08.28 (240) 05:45:11    4.9   210.0   227.0
2017.08.28 (240) 05:49:59    4.7   203.0   221.0
2017.08.28 (240) 05:55:23    4.6   201.0   219.0
2017.08.28 (240) 06:00:11    4.3   200.0   209.0
2017.08.28 (240) 06:04:59    4.1   189.0   212.0
2017.08.28 (240) 06:10:23    4.1   189.0   221.0
2017.08.28 (240) 06:15:11    3.9   195.0   225.0
2017.08.28 (240) 06:19:59    3.6   195.0   221.0
2017.08.28 (240) 06:25:23    3.2   200.0   221.0
2017.08.28 (240) 06:30:11    2.8   200.0   213.0
2017.08.28 (240) 06:34:59    2.8   206.0   318.0
2017.08.28 (240) 06:40:23    2.7   251.0   347.0
2017.08.28 (240) 06:45:11    2.7   298.0   328.0
2017.08.28 (240) 06:49:59    2.8   275.0   312.0
2017.08.28 (240) 06:55:23    2.8   266.0   303.0
2017.08.28 (240) 07:00:11    2.9   269.0   289.0
2017.08.28 (240) 07:04:59    2.9   259.0   289.0
2017.08.28 (240) 07:10:23    3.1   245.0   277.0
2017.08.28 (240) 07:15:11    3.2   250.0   300.0
2017.08.28 (240) 07:19:59    3.2   239.0   289.0
2017.08.28 (240) 07:25:23    3.3   234.0   292.0
2017.08.28 (240) 07:30:11    3.5   233.0   297.0
2017.08.28 (240) 07:34:59    3.5   225.0   254.0
2017.08.28 (240) 07:40:23    3.3   221.0   251.0
2017.08.28 (240) 07:45:11    3.1   213.0   244.0
2017.08.28 (240) 07:49:59    3.0   213.0   256.0
2017.08.28 (240) 07:55:23    2.7   212.0   271.0
2017.08.28 (240) 08:00:11    2.5   215.0   253.0
2017.08.28 (240) 08:04:59    2.3   219.0   260.0
2017.08.28 (240) 08:10:23    2.2   228.0   280.0
2017.08.28 (240) 08:15:11    2.2   242.0   301.0
2017.08.28 (240) 08:19:59    2.2   254.0   292.0
2017.08.28 (240) 08:25:23    2.1   250.0   283.0
2017.08.28 (240) 08:30:11  NaN     NaN     NaN  
2017.08.28 (240) 08:34:59  NaN     NaN     NaN  
2017.08.28 (240) 08:40:23  NaN     NaN     NaN  
2017.08.28 (240) 08:45:11  NaN     NaN     NaN  
2017.08.28 (240) 08:49:59  NaN     NaN     NaN  
2017.08.28 (240) 08:55:23  NaN     NaN     NaN  
2017.08.28 (240) 09:00:11  NaN     NaN     NaN  
2017.08.28 (240) 09:04:59  NaN     NaN     NaN  
2017.08.28 (240) 09:10:23  NaN     NaN     NaN  
2017.08.28 (240) 09:15:11  NaN     NaN     NaN  
2017.08.28 (240) 09:19:59    2.5   297.0   336.0
2017.08.28 (240) 09:25:23    2.8   271.0   298.0
2017.08.28 (240) 09:30:11    2.9   250.0   277.0
2017.08.28 (240) 09:34:59    3.3   242.0   271.0
2017.08.28 (240) 09:40:23    3.6   231.0   263.0
2017.08.28 (240) 09:45:11    3.8   227.0   247.0
2017.08.28 (240) 09:49:59    4.1   231.0   244.0
2017.08.28 (240) 09:55:23    4.1   228.0   245.0
2017.08.28 (240) 10:00:11    4.2   231.0   250.0
2017.08.28 (240) 10:04:59    4.2   225.0   239.0
2017.08.28 (240) 10:10:23    4.3   233.0   239.0
2017.08.28 (240) 10:15:11    4.5   221.0   253.0
2017.08.28 (240) 10:19:59    4.7   224.0   250.0
2017.08.28 (240) 10:25:23    4.8   233.0   242.0
2017.08.28 (240) 10:30:11    4.8   238.0   236.0
2017.08.28 (240) 10:34:59    4.9   234.0   242.0
2017.08.28 (240) 10:40:23    4.9   227.0   244.0
2017.08.28 (240) 10:45:11    4.8   151.0   236.0
2017.08.28 (240) 10:49:59    4.9   233.0   239.0
2017.08.28 (240) 10:55:23    4.9   224.0   266.0
2017.08.28 (240) 11:00:11    4.9   221.0   275.0
2017.08.28 (240) 11:04:59    5.2   224.0   283.0
2017.08.28 (240) 11:10:23    5.4   227.0   291.0
2017.08.28 (240) 11:15:11    5.5   218.0   304.0
2017.08.28 (240) 11:19:59    5.5   227.0   292.0
2017.08.28 (240) 11:25:23    5.5   227.0   301.0
2017.08.28 (240) 11:30:11    5.7   227.0   278.0
2017.08.28 (240) 11:34:59    5.8   222.0   280.0
2017.08.28 (240) 11:40:23    5.8   231.0   277.0
2017.08.28 (240) 11:45:11    6.0   224.0   269.0
2017.08.28 (240) 11:49:59    6.0   231.0   280.0
2017.08.28 (240) 11:55:23    6.0   219.0   272.0
2017.08.28 (240) 12:00:11    6.0   225.0   272.0
2017.08.28 (240) 12:04:59    6.0   231.0   280.0
2017.08.28 (240) 12:10:23    5.9   225.0   277.0
2017.08.28 (240) 12:15:11    5.8   221.0   281.0
2017.08.28 (240) 12:19:59    5.7   225.0   277.0
2017.08.28 (240) 12:25:23    5.9   218.0   295.0
2017.08.28 (240) 12:30:11    5.9   219.0   291.0
2017.08.28 (240) 12:34:59    5.8   159.0   306.0
2017.08.28 (240) 12:40:23    5.9   210.0   309.0
2017.08.28 (240) 12:45:11    6.0   216.0   310.0
2017.08.28 (240) 12:49:59    6.1   215.0   297.0
2017.08.28 (240) 12:55:23    6.2   212.0   291.0
2017.08.28 (240) 13:00:11    6.1   215.0   297.0
2017.08.28 (240) 13:04:59    6.0   210.0   294.0
2017.08.28 (240) 13:10:23    6.0   207.0   294.0
2017.08.28 (240) 13:15:11    5.9   212.0   298.0
2017.08.28 (240) 13:19:59    5.9   206.0   304.0
2017.08.28 (240) 13:25:23    5.8   212.0   306.0
2017.08.28 (240) 13:30:11    5.9   210.0   324.0
2017.08.28 (240) 13:34:59    5.9   203.0   331.0
2017.08.28 (240) 13:40:23    5.9   204.0   371.0
2017.08.28 (240) 13:45:11    6.0   206.0   369.0
2017.08.28 (240) 13:49:59    6.2   203.0   365.0
2017.08.28 (240) 13:55:23    6.2   204.0   362.0
2017.08.28 (240) 14:00:11    6.4   209.0   356.0
2017.08.28 (240) 14:04:59    6.3   197.0   350.0
2017.08.28 (240) 14:10:23    6.3   203.0   357.0
2017.08.28 (240) 14:15:11    6.5   201.0   366.0
2017.08.28 (240) 14:19:59    6.5   198.0   388.0
2017.08.28 (240) 14:25:23    6.9   197.0   372.0
2017.08.28 (240) 14:30:11    7.0   200.0   357.0
2017.08.28 (240) 14:34:59    7.3   206.0   353.0
2017.08.28 (240) 14:40:23    7.3   195.0   348.0
2017.08.28 (240) 14:45:11    7.3   206.0   341.0
2017.08.28 (240) 14:49:59    7.5   206.0   350.0
2017.08.28 (240) 14:55:23    7.5   200.0   350.0
2017.08.28 (240) 15:00:11    7.8   212.0   350.0
2017.08.28 (240) 15:04:59    7.7   215.0   345.0
2017.08.28 (240) 15:10:23    7.8   212.0   341.0
2017.08.28 (240) 15:15:11    7.7   213.0   338.0
2017.08.28 (240) 15:19:59    7.9   219.0   333.0
2017.08.28 (240) 15:25:23    7.8   218.0   328.0
2017.08.28 (240) 15:30:11    7.7   227.0   331.0
2017.08.28 (240) 15:34:59    7.7   207.0   327.0
2017.08.28 (240) 15:40:23    7.8   201.0   327.0
2017.08.28 (240) 15:45:11    7.8   209.0   330.0
2017.08.28 (240) 15:49:59    7.8   206.0   336.0
2017.08.28 (240) 15:55:23    8.4   197.0   350.0
2017.08.28 (240) 16:00:11    8.3   200.0   350.0
2017.08.28 (240) 16:04:59    8.5   187.0   354.0
2017.08.28 (240) 16:10:23    8.7   200.0   348.0
2017.08.28 (240) 16:15:11    8.9   200.0   342.0
2017.08.28 (240) 16:19:59    9.1   209.0   347.0
2017.08.28 (240) 16:25:23    8.9   198.0   341.0
2017.08.28 (240) 16:30:11    9.1   206.0   335.0
2017.08.28 (240) 16:34:59    9.3   206.0   331.0
2017.08.28 (240) 16:40:23    9.3   201.0   322.0
2017.08.28 (240) 16:45:11    9.5   203.0   321.0
2017.08.28 (240) 16:49:59    9.2   200.0   316.0
2017.08.28 (240) 16:55:23    9.3   201.0   309.0
2017.08.28 (240) 17:00:11    9.4   201.0   313.0
2017.08.28 (240) 17:04:59    9.3   201.0   313.0
2017.08.28 (240) 17:10:23    9.2   204.0   313.0
2017.08.28 (240) 17:15:11    9.2   204.0   313.0
2017.08.28 (240) 17:19:59    9.4   201.0   312.0
2017.08.28 (240) 17:25:23    9.5   209.0   309.0
2017.08.28 (240) 17:30:11    9.5   203.0   316.0
2017.08.28 (240) 17:34:59    9.4   203.0   310.0
2017.08.28 (240) 17:40:23    9.6   207.0   304.0
2017.08.28 (240) 17:45:11    9.2   195.0   315.0
2017.08.28 (240) 17:49:59    9.4   203.0   306.0
2017.08.28 (240) 17:55:23    9.5   197.0   318.0
2017.08.28 (240) 18:00:11    9.4   203.0   312.0
2017.08.28 (240) 18:04:59    9.4   198.0   304.0
2017.08.28 (240) 18:10:23    9.5   201.0   297.0
2017.08.28 (240) 18:15:11    9.6   198.0   295.0
2017.08.28 (240) 18:19:59    9.4   194.0   286.0
2017.08.28 (240) 18:25:23    9.5   195.0   288.0
2017.08.28 (240) 18:30:11   10.0   206.0   285.0
2017.08.28 (240) 18:34:59    9.5   195.0   274.0
2017.08.28 (240) 18:40:23    9.4   210.0   280.0
2017.08.28 (240) 18:45:11    9.5   194.0   280.0
2017.08.28 (240) 18:49:59    9.4   231.0   280.0
2017.08.28 (240) 18:55:23    9.4   218.0   274.0
2017.08.28 (240) 19:00:11    9.4   245.0   278.0
2017.08.28 (240) 19:04:59    9.4   228.0   271.0
2017.08.28 (240) 19:10:23    9.4   247.0   280.0
2017.08.28 (240) 19:15:11    9.3   230.0   272.0
2017.08.28 (240) 19:19:59    9.3   241.0   272.0
2017.08.28 (240) 19:25:23    9.5   248.0   268.0
2017.08.28 (240) 19:30:11    9.3   234.0   266.0
2017.08.28 (240) 19:34:59    9.6   207.0   259.0
2017.08.28 (240) 19:40:23    9.5   222.0   259.0
2017.08.28 (240) 19:45:11    9.5   233.0   256.0
2017.08.28 (240) 19:49:59    9.3   206.0   254.0
2017.08.28 (240) 19:55:23    9.3   241.0   256.0
2017.08.28 (240) 20:00:11    9.2   224.0   253.0
2017.08.28 (240) 20:04:59    8.8   230.0   245.0
2017.08.28 (240) 20:10:23    8.6   222.0   253.0
2017.08.28 (240) 20:15:11    7.7   238.0   245.0
2017.08.28 (240) 20:19:59    7.8   234.0   244.0
2017.08.28 (240) 20:25:23    7.8   234.0   244.0
2017.08.28 (240) 20:30:11    7.9   236.0   253.0
2017.08.28 (240) 20:34:59    7.7   230.0   253.0
2017.08.28 (240) 20:40:23    7.7   225.0   253.0
2017.08.28 (240) 20:45:11    7.4   224.0   247.0
2017.08.28 (240) 20:49:59    7.2   219.0   247.0
2017.08.28 (240) 20:55:23    7.4   230.0   250.0
2017.08.28 (240) 21:00:11    7.1   224.0   241.0
2017.08.28 (240) 21:04:59    7.1   222.0   253.0
2017.08.28 (240) 21:10:23    7.2   221.0   272.0
2017.08.28 (240) 21:15:11    7.0   213.0   304.0
2017.08.28 (240) 21:19:59    7.0   221.0   306.0
2017.08.28 (240) 21:25:23    6.8   218.0   294.0
2017.08.28 (240) 21:30:11    6.7   210.0   277.0
2017.08.28 (240) 21:34:59    6.6   216.0   278.0
2017.08.28 (240) 21:40:23    6.6   216.0   292.0
2017.08.28 (240) 21:45:11    6.3   213.0   295.0
2017.08.28 (240) 21:49:59    6.0   210.0   306.0
2017.08.28 (240) 21:55:23    5.8   206.0   306.0
2017.08.28 (240) 22:00:11    5.7   209.0   298.0
2017.08.28 (240) 22:04:59    5.5   216.0   297.0
2017.08.28 (240) 22:10:23    5.6   215.0   333.0
2017.08.28 (240) 22:15:11    5.3   212.0   321.0
2017.08.28 (240) 22:19:59    5.1   216.0   303.0
2017.08.28 (240) 22:25:23    4.8   215.0   274.0
2017.08.28 (240) 22:30:11    5.2   215.0   295.0
2017.08.28 (240) 22:34:59    4.8   216.0   303.0
2017.08.28 (240) 22:40:23    4.7   218.0   281.0
2017.08.28 (240) 22:45:11    5.1   210.0   298.0
2017.08.28 (240) 22:49:59    4.6   221.0   294.0
2017.08.28 (240) 22:55:23    4.3   221.0   269.0
2017.08.28 (240) 23:00:11    4.3   210.0   272.0
2017.08.28 (240) 23:04:59    4.0   213.0   288.0
2017.08.28 (240) 23:10:23    4.0   225.0   292.0
2017.08.28 (240) 23:15:11    3.7   213.0   283.0
2017.08.28 (240) 23:19:59    3.8   212.0   285.0
2017.08.28 (240) 23:25:23    3.5   219.0   265.0
2017.08.28 (240) 23:30:11    3.4   210.0   312.0
2017.08.28 (240) 23:34:59    3.3   221.0   307.0
2017.08.28 (240) 23:40:23    3.1   218.0   297.0
2017.08.28 (240) 23:45:11    3.1   227.0   315.0
2017.08.28 (240) 23:49:59    2.8   227.0   286.0
2017.08.28 (240) 23:55:23    3.7   228.0   315.0
2017.08.29 (241) 00:00:11    2.8   248.0   276.0
2017.08.29 (241) 00:04:59    3.0   254.0   285.0
2017.08.29 (241) 00:10:23    3.0   248.0   288.0
2017.08.29 (241) 00:15:11    2.9   247.0   282.0
2017.08.29 (241) 00:19:59    2.8   250.0   286.0
2017.08.29 (241) 00:25:23    2.7   244.0   294.0
2017.08.29 (241) 00:30:11    2.7   247.0   291.0
2017.08.29 (241) 00:34:59    2.6   256.0   294.0
2017.08.29 (241) 00:40:23    2.6   250.0   300.0
2017.08.29 (241) 00:45:11    2.7   264.0   303.0
2017.08.29 (241) 00:49:59    2.6   265.0   309.0
2017.08.29 (241) 00:55:23    2.6   260.0   314.0
2017.08.29 (241) 01:00:11    2.6   273.0   334.0
2017.08.29 (241) 01:04:59    2.6   265.0   325.0
2017.08.29 (241) 01:10:23    2.9   267.0   335.0
2017.08.29 (241) 01:15:11    2.6   271.0   305.0
2017.08.29 (241) 01:19:59    2.7   268.0   320.0
2017.08.29 (241) 01:25:23    2.8   270.0   314.0
2017.08.29 (241) 01:30:11    2.7   267.0   309.0
2017.08.29 (241) 01:34:59    2.8   264.0   300.0
2017.08.29 (241) 01:40:23    2.8   264.0   306.0
2017.08.29 (241) 01:45:11    2.8   262.0   293.0
2017.08.29 (241) 01:49:59    2.8   259.0   286.0
2017.08.29 (241) 01:55:23    2.7   256.0   293.0
2017.08.29 (241) 02:00:11    2.8   256.0   288.0
2017.08.29 (241) 02:04:59    2.8   248.0   285.0
2017.08.29 (241) 02:10:23    2.8   257.0   299.0
2017.08.29 (241) 02:15:11    2.7   285.0   326.0
2017.08.29 (241) 02:19:59    2.7   262.0   299.0
2017.08.29 (241) 02:25:23    2.8   259.0   285.0
2017.08.29 (241) 02:30:11    2.9   248.0   282.0
2017.08.29 (241) 02:34:59    2.8   233.0   256.0
2017.08.29 (241) 02:40:23    2.8   228.0   267.0
2017.08.29 (241) 02:45:11    2.8   228.0   273.0
2017.08.29 (241) 02:49:59    2.8   231.0   270.0
2017.08.29 (241) 02:55:23    2.7   230.0   257.0
2017.08.29 (241) 03:00:11    2.6   230.0   253.0
2017.08.29 (241) 03:04:59    2.6   227.0   262.0
2017.08.29 (241) 03:10:23    2.6   227.0   256.0
2017.08.29 (241) 03:15:11    2.5   227.0   267.0
2017.08.29 (241) 03:19:59    2.5   248.0   282.0
2017.08.29 (241) 03:25:23    2.5   237.0   271.0
2017.08.29 (241) 03:30:11    2.5   250.0   293.0
2017.08.29 (241) 03:34:59  NaN     NaN     NaN  
2017.08.29 (241) 03:40:23    2.6   251.0   274.0
2017.08.29 (241) 03:45:11    2.6   237.0   276.0
2017.08.29 (241) 03:49:59    2.7   241.0   268.0
2017.08.29 (241) 03:55:23    2.7   234.0   253.0
2017.08.29 (241) 04:00:11    2.6   227.0   253.0
2017.08.29 (241) 04:04:59    2.6   224.0   253.0
2017.08.29 (241) 04:10:23    2.6   227.0   251.0
2017.08.29 (241) 04:15:11    2.6   225.0   253.0
2017.08.29 (241) 04:19:59    2.5   224.0   251.0
2017.08.29 (241) 04:25:23    2.6   228.0   257.0
2017.08.29 (241) 04:30:11    2.6   227.0   256.0
2017.08.29 (241) 04:34:59    2.5   224.0   237.0
2017.08.29 (241) 04:40:23    2.4   222.0   244.0
2017.08.29 (241) 04:45:11    2.4   227.0   245.0
2017.08.29 (241) 04:49:59    2.5   234.0   250.0
2017.08.29 (241) 04:55:23    2.5   228.0   244.0
2017.08.29 (241) 05:00:11    2.5   227.0   247.0
2017.08.29 (241) 05:04:59    2.4   227.0   260.0
2017.08.29 (241) 05:10:23    2.4   227.0   251.0
2017.08.29 (241) 05:15:11    2.4   231.0   259.0
2017.08.29 (241) 05:19:59    2.3   231.0   244.0
2017.08.29 (241) 05:25:23    2.3   230.0   245.0
2017.08.29 (241) 05:30:11    2.3   234.0   248.0
2017.08.29 (241) 05:34:59    2.4   244.0   270.0
2017.08.29 (241) 05:40:23    2.4   239.0   257.0
2017.08.29 (241) 05:45:11    2.5   244.0   262.0
2017.08.29 (241) 05:49:59    2.5   241.0   262.0
2017.08.29 (241) 05:55:23    2.5   233.0   257.0
2017.08.29 (241) 06:00:11    2.6   231.0   253.0
2017.08.29 (241) 06:04:59    2.7   227.0   248.0
2017.08.29 (241) 06:10:23    2.8   227.0   250.0
2017.08.29 (241) 06:15:11    2.8   222.0   244.0
2017.08.29 (241) 06:19:59    2.7   221.0   236.0
2017.08.29 (241) 06:25:23    2.7   219.0   245.0
2017.08.29 (241) 06:30:11    2.8   219.0   245.0
2017.08.29 (241) 06:34:59    2.8   216.0   233.0
2017.08.29 (241) 06:40:23    2.7   216.0   244.0
2017.08.29 (241) 06:45:11    2.7   213.0   230.0
2017.08.29 (241) 06:49:59    2.6   218.0   231.0
2017.08.29 (241) 06:55:23    2.5   216.0   228.0
2017.08.29 (241) 07:00:11    2.3   225.0   245.0
2017.08.29 (241) 07:04:59    2.3   231.0   285.0
2017.08.29 (241) 07:10:23    2.3   259.0   286.0
2017.08.29 (241) 07:15:11    2.3   264.0   293.0
2017.08.29 (241) 07:19:59    2.3   268.0   300.0
2017.08.29 (241) 07:25:23    2.3   302.0   331.0
2017.08.29 (241) 07:30:11    2.3   286.0   319.0
2017.08.29 (241) 07:34:59  NaN     305.0   NaN  
2017.08.29 (241) 07:40:23  NaN     NaN     NaN  
2017.08.29 (241) 07:45:11  NaN     NaN     NaN  
2017.08.29 (241) 07:49:59  NaN     NaN     NaN  
2017.08.29 (241) 07:55:23  NaN     NaN     NaN  
2017.08.29 (241) 08:00:11  NaN     NaN     NaN  
2017.08.29 (241) 08:04:59  NaN     NaN     NaN  
2017.08.29 (241) 08:10:23  NaN     NaN     NaN  
2017.08.29 (241) 08:15:11  NaN     NaN     NaN  
2017.08.29 (241) 08:19:59  NaN     NaN     NaN  
2017.08.29 (241) 08:25:23  NaN     NaN     NaN  
2017.08.29 (241) 08:30:11  NaN     NaN     NaN  
2017.08.29 (241) 08:34:59  NaN     NaN     NaN  
2017.08.29 (241) 08:40:23  NaN     NaN     NaN  
2017.08.29 (241) 08:45:11  NaN     NaN     NaN  
2017.08.29 (241) 08:49:59  NaN     NaN     NaN  
2017.08.29 (241) 08:55:23  NaN     NaN     NaN  
2017.08.29 (241) 09:00:11  NaN     NaN     NaN  
2017.08.29 (241) 09:04:59  NaN     NaN     NaN  
2017.08.29 (241) 09:10:23  NaN     NaN     NaN  
2017.08.29 (241) 09:15:11  NaN     NaN     NaN  
2017.08.29 (241) 09:19:59  NaN     NaN     NaN  
2017.08.29 (241) 09:25:23    2.7   268.0   314.0
2017.08.29 (241) 09:30:11    2.9   250.0   288.0
2017.08.29 (241) 09:34:59    3.2   239.0   270.0
2017.08.29 (241) 09:40:23    3.7   236.0   265.0
2017.08.29 (241) 09:45:11    3.7   234.0   237.0
2017.08.29 (241) 09:49:59    3.9   227.0   253.0
2017.08.29 (241) 09:55:23    4.1   204.0   241.0
2017.08.29 (241) 10:00:11    4.3   210.0   234.0
2017.08.29 (241) 10:04:59    4.4   207.0   242.0
2017.08.29 (241) 10:10:23    4.6   204.0   233.0
2017.08.29 (241) 10:15:11    4.7   205.0   237.0
2017.08.29 (241) 10:19:59    4.8   202.0   248.0
2017.08.29 (241) 10:25:23    4.8   204.0   245.0
2017.08.29 (241) 10:30:11    4.9   193.0   254.0
2017.08.29 (241) 10:34:59    5.1   189.0   250.0
2017.08.29 (241) 10:40:23    5.1   190.0   253.0
2017.08.29 (241) 10:45:11    5.2   195.0   253.0
2017.08.29 (241) 10:49:59    5.3   193.0   253.0
2017.08.29 (241) 10:55:23    5.4   173.0   257.0
2017.08.29 (241) 11:00:11    5.3   184.0   254.0
2017.08.29 (241) 11:04:59    5.4   182.0   264.0
2017.08.29 (241) 11:10:23    5.4   198.0   264.0
2017.08.29 (241) 11:15:11    5.5   196.0   256.0
2017.08.29 (241) 11:19:59    5.6   189.0   270.0
2017.08.29 (241) 11:25:23    5.6   175.0   273.0
2017.08.29 (241) 11:30:11    5.6   199.0   279.0
2017.08.29 (241) 11:34:59    5.7   167.0   277.0
2017.08.29 (241) 11:40:23    5.7   172.0   271.0
2017.08.29 (241) 11:45:11    5.7   169.0   288.0
2017.08.29 (241) 11:49:59    5.7   173.0   283.0
2017.08.29 (241) 11:55:23    5.8   187.0   296.0
2017.08.29 (241) 12:00:11    5.8   184.0   294.0
2017.08.29 (241) 12:04:59    5.9   179.0   296.0
2017.08.29 (241) 12:10:23    5.9   193.0   290.0
2017.08.29 (241) 12:15:11    5.9   182.0   296.0
2017.08.29 (241) 12:19:59    5.9   173.0   308.0
2017.08.29 (241) 12:25:23    6.0   181.0   302.0
2017.08.29 (241) 12:30:11    6.1   181.0   300.0
2017.08.29 (241) 12:34:59    6.2   178.0   306.0
2017.08.29 (241) 12:40:23    6.3   181.0   303.0
2017.08.29 (241) 12:45:11    6.2   176.0   297.0
2017.08.29 (241) 12:49:59    6.2   155.0   293.0
2017.08.29 (241) 12:55:23    6.2   175.0   294.0
2017.08.29 (241) 13:00:11    6.1   166.0   294.0
2017.08.29 (241) 13:04:59    6.0   175.0   303.0
2017.08.29 (241) 13:10:23    6.0   179.0   299.0
2017.08.29 (241) 13:15:11    6.0   170.0   312.0
2017.08.29 (241) 13:19:59    5.9   182.0   317.0
2017.08.29 (241) 13:25:23    5.9   173.0   331.0
2017.08.29 (241) 13:30:11    5.9   170.0   331.0
2017.08.29 (241) 13:34:59    6.0   176.0   346.0
2017.08.29 (241) 13:40:23    6.0   164.0   358.0
2017.08.29 (241) 13:45:11    6.1   156.0   345.0
2017.08.29 (241) 13:49:59    6.2   158.0   343.0
2017.08.29 (241) 13:55:23    6.3   156.0   343.0
2017.08.29 (241) 14:00:11    6.2   158.0   342.0
2017.08.29 (241) 14:04:59    6.2   159.0   351.0
2017.08.29 (241) 14:10:23    6.3   155.0   361.0
2017.08.29 (241) 14:15:11    6.4   195.0   371.0
2017.08.29 (241) 14:19:59    6.4   205.0   365.0
2017.08.29 (241) 14:25:23    6.5   204.0   360.0
2017.08.29 (241) 14:30:11    6.7   205.0   371.0
2017.08.29 (241) 14:34:59    6.9   202.0   369.0
2017.08.29 (241) 14:40:23    7.0   219.0   365.0
2017.08.29 (241) 14:45:11    7.1   189.0   368.0
2017.08.29 (241) 14:49:59    7.2   192.0   354.0
2017.08.29 (241) 14:55:23    7.6   182.0   354.0
2017.08.29 (241) 15:00:11    7.5   195.0   357.0
2017.08.29 (241) 15:04:59    7.6   190.0   345.0
2017.08.29 (241) 15:10:23    7.7   170.0   348.0
2017.08.29 (241) 15:15:11    7.7   172.0   334.0
2017.08.29 (241) 15:19:59    7.7   176.0   331.0
2017.08.29 (241) 15:25:23    7.7   187.0   319.0
2017.08.29 (241) 15:30:11    7.9   204.0   325.0
2017.08.29 (241) 15:34:59    8.0   182.0   322.0
2017.08.29 (241) 15:40:23    7.7   175.0   317.0
2017.08.29 (241) 15:45:11    7.7   169.0   314.0
2017.08.29 (241) 15:49:59    7.7   173.0   316.0
2017.08.29 (241) 15:55:23    7.7   182.0   322.0
2017.08.29 (241) 16:00:11    7.8   184.0   342.0
2017.08.29 (241) 16:04:59    7.8   189.0   339.0
2017.08.29 (241) 16:10:23    7.8   187.0   337.0
2017.08.29 (241) 16:15:11    7.7   189.0   339.0
2017.08.29 (241) 16:19:59    7.7   192.0   332.0
2017.08.29 (241) 16:25:23    7.7   185.0   335.0
2017.08.29 (241) 16:30:11    7.6   182.0   337.0
2017.08.29 (241) 16:34:59    7.8   181.0   340.0
2017.08.29 (241) 16:40:23    7.7   196.0   349.0
2017.08.29 (241) 16:45:11    7.6   192.0   345.0
2017.08.29 (241) 16:49:59    7.8   187.0   351.0
2017.08.29 (241) 16:55:23    7.7   182.0   349.0
2017.08.29 (241) 17:00:11    8.0   187.0   368.0
2017.08.29 (241) 17:04:59    7.8   184.0   358.0
2017.08.29 (241) 17:10:23    7.9   184.0   363.0
2017.08.29 (241) 17:15:11    7.9   190.0   357.0
2017.08.29 (241) 17:19:59    7.8   179.0   354.0
2017.08.29 (241) 17:25:23    8.4   190.0   355.0
2017.08.29 (241) 17:30:11    8.6   193.0   351.0
2017.08.29 (241) 17:34:59    8.8   189.0   342.0
2017.08.29 (241) 17:40:23    9.0   190.0   345.0
2017.08.29 (241) 17:45:11    9.2   190.0   335.0
2017.08.29 (241) 17:49:59    9.3   187.0   332.0
2017.08.29 (241) 17:55:23    9.2   192.0   317.0
2017.08.29 (241) 18:00:11    9.3   193.0   317.0
2017.08.29 (241) 18:04:59    9.3   193.0   302.0
2017.08.29 (241) 18:10:23    9.4   199.0   303.0
2017.08.29 (241) 18:15:11    9.9   187.0   296.0
2017.08.29 (241) 18:19:59   10.4   195.0   293.0
2017.08.29 (241) 18:25:23   10.4   192.0   283.0
2017.08.29 (241) 18:30:11   10.4   207.0   280.0
2017.08.29 (241) 18:34:59   10.6   193.0   273.0
2017.08.29 (241) 18:40:23   10.2   196.0   267.0
2017.08.29 (241) 18:45:11   10.1   218.0   268.0
2017.08.29 (241) 18:49:59    9.9   202.0   265.0
2017.08.29 (241) 18:55:23    9.9   199.0   270.0
2017.08.29 (241) 19:00:11    9.9   207.0   274.0
2017.08.29 (241) 19:04:59    9.9   215.0   271.0
2017.08.29 (241) 19:10:23    9.6   225.0   264.0
2017.08.29 (241) 19:15:11    9.1   207.0   256.0
