yyyy.MM.dd (DDD) HH:mm:ss   foF2    h'F    hpF2
2017.08.23 (235) 10:04:59    4.5   222.0   247.0
2017.08.23 (235) 10:10:23    4.7   227.0   254.0
2017.08.23 (235) 10:15:11    4.9   244.0   244.0
2017.08.23 (235) 10:19:59    4.9   239.0   250.0
2017.08.23 (235) 10:25:23    4.8   225.0   256.0
2017.08.23 (235) 10:30:11    5.1   237.0   262.0
2017.08.23 (235) 10:34:59    5.3   234.0   256.0
2017.08.23 (235) 10:40:23    5.2   231.0   268.0
2017.08.23 (235) 10:45:11    5.2   231.0   260.0
2017.08.23 (235) 10:49:59    5.3   221.0   273.0
2017.08.23 (235) 10:55:23    5.1   221.0   271.0
2017.08.23 (235) 11:00:11    5.2   227.0   282.0
2017.08.23 (235) 11:04:59    5.4   225.0   303.0
2017.08.23 (235) 11:10:23    5.7   231.0   294.0
2017.08.23 (235) 11:15:11    5.8   233.0   303.0
2017.08.23 (235) 11:19:59    6.2   230.0   303.0
2017.08.23 (235) 11:25:23    6.3   237.0   283.0
2017.08.23 (235) 11:30:11    6.4   218.0   282.0
2017.08.23 (235) 11:34:59    6.5   218.0   268.0
2017.08.23 (235) 11:40:23    6.4   237.0   276.0
2017.08.23 (235) 11:45:11    6.5   234.0   271.0
2017.08.23 (235) 11:49:59    6.3   219.0   282.0
2017.08.23 (235) 11:55:23    6.3   224.0   282.0
2017.08.23 (235) 12:00:11    6.2   219.0   309.0
2017.08.23 (235) 12:04:59    6.3   224.0   305.0
2017.08.23 (235) 12:10:23    6.3   218.0   308.0
2017.08.23 (235) 12:15:11    6.3   215.0   311.0
2017.08.23 (235) 12:19:59    6.3   224.0   311.0
2017.08.23 (235) 12:25:23    6.2   219.0   320.0
2017.08.23 (235) 12:30:11    6.2   224.0   306.0
2017.08.23 (235) 12:34:59    6.3   215.0   317.0
2017.08.23 (235) 12:40:23    6.4   215.0   316.0
2017.08.23 (235) 12:45:11    6.5   219.0   317.0
2017.08.23 (235) 12:49:59    6.6   213.0   339.0
2017.08.23 (235) 12:55:23    6.5   221.0   325.0
2017.08.23 (235) 13:00:11    6.6   219.0   314.0
2017.08.23 (235) 13:04:59    6.6   213.0   317.0
2017.08.23 (235) 13:10:23    6.9   211.0   323.0
2017.08.23 (235) 13:15:11    7.3   207.0   316.0
2017.08.23 (235) 13:19:59    7.3   215.0   312.0
2017.08.23 (235) 13:25:23    7.5   211.0   300.0
2017.08.23 (235) 13:30:11    7.7   211.0   306.0
2017.08.23 (235) 13:34:59    7.6   215.0   291.0
2017.08.23 (235) 13:40:23    7.7   213.0   296.0
2017.08.23 (235) 13:45:11    7.8   213.0   290.0
2017.08.23 (235) 13:49:59    7.7   198.0   303.0
2017.08.23 (235) 13:55:23    7.8   224.0   300.0
2017.08.23 (235) 14:00:11    7.8   216.0   299.0
2017.08.23 (235) 14:04:59    7.9   210.0   308.0
2017.08.23 (235) 14:10:23    7.7   208.0   294.0
2017.08.23 (235) 14:15:11    7.8   208.0   296.0
2017.08.23 (235) 14:19:59    7.7   202.0   300.0
2017.08.23 (235) 14:25:23    8.0   210.0   302.0
2017.08.23 (235) 14:30:11    7.8   195.0   302.0
2017.08.23 (235) 14:34:59    7.8   210.0   305.0
2017.08.23 (235) 14:40:23    7.8   213.0   303.0
2017.08.23 (235) 14:45:11    7.8   202.0   293.0
2017.08.23 (235) 14:49:59    7.7   213.0   286.0
2017.08.23 (235) 14:55:23    7.6   218.0   288.0
2017.08.23 (235) 15:00:11    7.2   208.0   286.0
2017.08.23 (235) 15:04:59    7.1   208.0   302.0
2017.08.23 (235) 15:10:23    7.2   210.0   312.0
2017.08.23 (235) 15:15:11    7.3   216.0   305.0
2017.08.23 (235) 15:19:59    7.4   221.0   306.0
2017.08.23 (235) 15:25:23    7.5   219.0   302.0
2017.08.23 (235) 15:30:11    7.3   213.0   306.0
2017.08.23 (235) 15:34:59    7.4   224.0   296.0
2017.08.23 (235) 15:40:23    7.4   216.0   276.0
2017.08.23 (235) 15:45:11    7.2   201.0   277.0
2017.08.23 (235) 15:49:59    7.1   198.0   280.0
2017.08.23 (235) 15:55:23    6.8   189.0   285.0
2017.08.23 (235) 16:00:11    7.0   196.0   285.0
2017.08.23 (235) 16:04:59    6.6   211.0   290.0
2017.08.23 (235) 16:10:23    6.6   208.0   293.0
2017.08.23 (235) 16:15:11    6.6   199.0   334.0
2017.08.23 (235) 16:19:59    6.6   205.0   363.0
2017.08.23 (235) 16:25:23    6.7   189.0   357.0
2017.08.23 (235) 16:30:11    6.8   201.0   354.0
2017.08.23 (235) 16:34:59    6.9   211.0   342.0
2017.08.23 (235) 16:40:23    6.9   198.0   339.0
2017.08.23 (235) 16:45:11    7.0   195.0   340.0
2017.08.23 (235) 16:49:59    6.9   185.0   337.0
2017.08.23 (235) 16:55:23    7.2   190.0   348.0
2017.08.23 (235) 17:00:11    7.2   187.0   342.0
2017.08.23 (235) 17:04:59    7.1   182.0   345.0
2017.08.23 (235) 17:10:23    7.1   189.0   343.0
2017.08.23 (235) 17:15:11    7.2   185.0   354.0
2017.08.23 (235) 17:19:59    7.4   182.0   346.0
2017.08.23 (235) 17:25:23    7.4   179.0   352.0
2017.08.23 (235) 17:30:11    7.5   179.0   332.0
2017.08.23 (235) 17:34:59    7.4   202.0   329.0
2017.08.23 (235) 17:40:23    7.5   205.0   331.0
2017.08.23 (235) 17:45:11    7.8   193.0   326.0
2017.08.23 (235) 17:49:59    7.8   187.0   322.0
2017.08.23 (235) 17:55:23    7.8   198.0   326.0
2017.08.23 (235) 18:00:11    7.6   204.0   319.0
2017.08.23 (235) 18:04:59    7.9   218.0   332.0
2017.08.23 (235) 18:10:23    7.8   245.0   328.0
2017.08.23 (235) 18:15:11    7.7   242.0   329.0
2017.08.23 (235) 18:19:59    7.9   254.0   325.0
2017.08.23 (235) 18:25:23    8.0   254.0   326.0
2017.08.23 (235) 18:30:11    8.2   254.0   323.0
2017.08.23 (235) 18:34:59    8.4   257.0   309.0
2017.08.23 (235) 18:40:23    8.5   250.0   296.0
2017.08.23 (235) 18:45:11    8.6   253.0   293.0
2017.08.23 (235) 18:49:59    8.6   244.0   288.0
2017.08.23 (235) 18:55:23    8.7   230.0   274.0
2017.08.23 (235) 19:00:11    8.7   257.0   271.0
2017.08.23 (235) 19:04:59    8.8   233.0   253.0
2017.08.23 (235) 19:10:23    8.5   241.0   250.0
2017.08.23 (235) 19:15:11    7.9   231.0   247.0
2017.08.23 (235) 19:19:59    7.5   230.0   248.0
2017.08.23 (235) 19:25:23    7.4   233.0   262.0
2017.08.23 (235) 19:30:11    7.0   221.0   260.0
2017.08.23 (235) 19:34:59    7.0   233.0   260.0
2017.08.23 (235) 19:40:23    7.0   222.0   262.0
2017.08.23 (235) 19:45:11    7.0   222.0   262.0
2017.08.23 (235) 19:49:59    6.8   236.0   260.0
2017.08.23 (235) 19:55:23    6.6   242.0   257.0
2017.08.23 (235) 20:00:11    6.3   245.0   242.0
2017.08.23 (235) 20:04:59    6.3   239.0   250.0
2017.08.23 (235) 20:10:23    6.3   225.0   257.0
2017.08.23 (235) 20:15:11    6.0   234.0   253.0
2017.08.23 (235) 20:19:59    5.9   237.0   247.0
2017.08.23 (235) 20:25:23    5.6   236.0   237.0
2017.08.23 (235) 20:30:11    5.6   228.0   248.0
2017.08.23 (235) 20:34:59    5.5   228.0   247.0
2017.08.23 (235) 20:40:23    5.4   228.0   241.0
2017.08.23 (235) 20:45:11    5.1   224.0   233.0
2017.08.23 (235) 20:49:59    4.9   222.0   241.0
2017.08.23 (235) 20:55:23    4.9   227.0   247.0
2017.08.23 (235) 21:00:11    4.8   228.0   268.0
2017.08.23 (235) 21:04:59    4.9   222.0   248.0
2017.08.23 (235) 21:10:23    4.8   227.0   264.0
2017.08.23 (235) 21:15:11    4.8   230.0   259.0
2017.08.23 (235) 21:19:59    4.8   222.0   267.0
2017.08.23 (235) 21:25:23    4.9   230.0   267.0
2017.08.23 (235) 21:30:11    4.8   227.0   267.0
2017.08.23 (235) 21:34:59    4.8   234.0   256.0
2017.08.23 (235) 21:40:23    4.9   225.0   267.0
2017.08.23 (235) 21:45:11    4.8   227.0   256.0
2017.08.23 (235) 21:49:59    4.6   219.0   245.0
2017.08.23 (235) 21:55:23    4.5   219.0   247.0
2017.08.23 (235) 22:00:11    4.3   210.0   244.0
2017.08.23 (235) 22:04:59    4.2   215.0   245.0
2017.08.23 (235) 22:10:23    4.1   219.0   236.0
2017.08.23 (235) 22:15:11    3.9   204.0   250.0
2017.08.23 (235) 22:19:59    3.7   221.0   247.0
2017.08.23 (235) 22:25:23    3.7   215.0   248.0
2017.08.23 (235) 22:30:11    3.7   222.0   250.0
2017.08.23 (235) 22:34:59    3.5   215.0   247.0
2017.08.23 (235) 22:40:23    3.4   216.0   251.0
2017.08.23 (235) 22:45:11    3.3   213.0   237.0
2017.08.23 (235) 22:49:59    3.2   213.0   245.0
2017.08.23 (235) 22:55:23    3.1   216.0   253.0
2017.08.23 (235) 23:00:11    3.0   210.0   237.0
2017.08.23 (235) 23:04:59    2.9   218.0   251.0
2017.08.23 (235) 23:10:23    2.9   248.0   268.0
2017.08.23 (235) 23:15:11    2.9   230.0   271.0
2017.08.23 (235) 23:19:59    2.8   231.0   265.0
2017.08.23 (235) 23:25:23    2.7   219.0   245.0
2017.08.23 (235) 23:30:11    2.7   221.0   259.0
2017.08.23 (235) 23:34:59    2.6   241.0   256.0
2017.08.23 (235) 23:40:23    2.5   247.0   247.0
2017.08.23 (235) 23:45:11    2.4   227.0   241.0
2017.08.23 (235) 23:49:59    2.3   231.0   270.0
2017.08.23 (235) 23:55:23    2.4   239.0   296.0
2017.08.24 (236) 00:00:11    2.3   271.0   293.0
2017.08.24 (236) 00:04:59    2.3   265.0   282.0
2017.08.24 (236) 00:10:23    2.2   271.0   267.0
2017.08.24 (236) 00:15:11    2.1   250.0   267.0
2017.08.24 (236) 00:19:59  NaN     NaN     NaN  
2017.08.24 (236) 00:25:23    2.2   296.0   325.0
2017.08.24 (236) 00:30:11    2.1   279.0   296.0
2017.08.24 (236) 00:34:59    2.1   273.0   291.0
2017.08.24 (236) 00:40:23    2.1   283.0   319.0
2017.08.24 (236) 00:45:11    2.1   290.0   316.0
2017.08.24 (236) 00:49:59  NaN     NaN     NaN  
2017.08.24 (236) 00:55:23    2.1   293.0   320.0
2017.08.24 (236) 01:00:11  NaN     NaN     NaN  
2017.08.24 (236) 01:04:59    2.1   286.0   314.0
2017.08.24 (236) 01:10:23    2.1   299.0   305.0
2017.08.24 (236) 01:15:11    2.1   296.0   311.0
2017.08.24 (236) 01:19:59    2.1   290.0   303.0
2017.08.24 (236) 01:25:23    2.2   294.0   311.0
2017.08.24 (236) 01:30:11    2.1   280.0   302.0
2017.08.24 (236) 01:34:59    2.1   280.0   312.0
2017.08.24 (236) 01:40:23    2.2   277.0   290.0
2017.08.24 (236) 01:45:11    2.2   302.0   300.0
2017.08.24 (236) 01:49:59  NaN     NaN     NaN  
2017.08.24 (236) 01:55:23  NaN     NaN     NaN  
2017.08.24 (236) 02:00:11  NaN     NaN     NaN  
2017.08.24 (236) 02:04:59    2.3   267.0   291.0
2017.08.24 (236) 02:10:23    2.4   279.0   288.0
2017.08.24 (236) 02:15:11    2.5   306.0   322.0
2017.08.24 (236) 02:19:59    2.5   267.0   319.0
2017.08.24 (236) 02:25:23    2.5   267.0   305.0
2017.08.24 (236) 02:30:11    2.5   268.0   294.0
2017.08.24 (236) 02:34:59    2.5   264.0   296.0
2017.08.24 (236) 02:40:23    2.6   268.0   268.0
2017.08.24 (236) 02:45:11    2.7   256.0   277.0
2017.08.24 (236) 02:49:59    2.7   242.0   282.0
2017.08.24 (236) 02:55:23    2.9   248.0   280.0
2017.08.24 (236) 03:00:11    3.0   245.0   283.0
2017.08.24 (236) 03:04:59    3.0   242.0   254.0
2017.08.24 (236) 03:10:23    3.0   241.0   267.0
2017.08.24 (236) 03:15:11  NaN     NaN     NaN  
2017.08.24 (236) 03:19:59  NaN     NaN     NaN  
2017.08.24 (236) 03:25:23  NaN     NaN     NaN  
2017.08.24 (236) 03:30:11  NaN     NaN     NaN  
2017.08.24 (236) 03:34:59  NaN     NaN     NaN  
2017.08.24 (236) 03:40:23    3.1   225.0   231.0
2017.08.24 (236) 03:45:11    2.9   221.0   234.0
2017.08.24 (236) 03:49:59    2.8   222.0   241.0
2017.08.24 (236) 03:55:23    2.6   227.0   239.0
2017.08.24 (236) 04:00:11    2.5   225.0   247.0
2017.08.24 (236) 04:04:59    2.4   218.0   225.0
2017.08.24 (236) 04:10:23    2.3   216.0   237.0
2017.08.24 (236) 04:15:11    2.2   221.0   228.0
2017.08.24 (236) 04:19:59    2.1   231.0   259.0
2017.08.24 (236) 04:25:23    2.1   241.0   279.0
2017.08.24 (236) 04:30:11    2.2   228.0   276.0
2017.08.24 (236) 04:34:59    2.2   236.0   250.0
2017.08.24 (236) 04:40:23    2.3   234.0   251.0
2017.08.24 (236) 04:45:11    2.4   233.0   245.0
2017.08.24 (236) 04:49:59    2.4   228.0   227.0
2017.08.24 (236) 04:55:23    2.5   222.0   253.0
2017.08.24 (236) 05:00:11    2.4   219.0   227.0
2017.08.24 (236) 05:04:59    2.4   213.0   211.0
2017.08.24 (236) 05:10:23    2.5   213.0   233.0
2017.08.24 (236) 05:15:11    2.4   210.0   219.0
2017.08.24 (236) 05:19:59    2.3   204.0   213.0
2017.08.24 (236) 05:25:23    2.3   221.0   222.0
2017.08.24 (236) 05:30:11    2.2   204.0   224.0
2017.08.24 (236) 05:34:59    2.0   201.0   211.0
2017.08.24 (236) 05:40:23    2.1   204.0   230.0
2017.08.24 (236) 05:45:11    2.0   196.0   208.0
2017.08.24 (236) 05:49:59  NaN     NaN     NaN  
2017.08.24 (236) 05:55:23  NaN     NaN     NaN  
2017.08.24 (236) 06:00:11  NaN     NaN     NaN  
2017.08.24 (236) 06:04:59  NaN     NaN     NaN  
2017.08.24 (236) 06:10:23  NaN     NaN     NaN  
2017.08.24 (236) 06:15:11  NaN     NaN     NaN  
2017.08.24 (236) 06:19:59  NaN     NaN     NaN  
2017.08.24 (236) 06:25:23  NaN     NaN     NaN  
2017.08.24 (236) 06:30:11  NaN     NaN     NaN  
2017.08.24 (236) 06:34:59  NaN     NaN     NaN  
2017.08.24 (236) 06:40:23  NaN     NaN     NaN  
2017.08.24 (236) 06:45:11  NaN     NaN     NaN  
2017.08.24 (236) 06:49:59  NaN     NaN     NaN  
2017.08.24 (236) 06:55:23  NaN     NaN     NaN  
2017.08.24 (236) 07:00:11  NaN     NaN     NaN  
2017.08.24 (236) 07:04:59  NaN     NaN     NaN  
2017.08.24 (236) 07:10:23  NaN     NaN     NaN  
2017.08.24 (236) 07:15:11  NaN     NaN     NaN  
2017.08.24 (236) 07:19:59  NaN     NaN     NaN  
2017.08.24 (236) 07:25:23  NaN     NaN     NaN  
2017.08.24 (236) 07:30:11  NaN     NaN     NaN  
2017.08.24 (236) 07:34:59  NaN     NaN     NaN  
2017.08.24 (236) 07:40:23  NaN     NaN     NaN  
2017.08.24 (236) 07:45:11  NaN     NaN     NaN  
2017.08.24 (236) 07:49:59  NaN     NaN     NaN  
2017.08.24 (236) 07:55:23  NaN     NaN     NaN  
2017.08.24 (236) 08:00:11  NaN     NaN     NaN  
2017.08.24 (236) 08:04:59  NaN     NaN     NaN  
2017.08.24 (236) 08:10:23  NaN     NaN     NaN  
2017.08.24 (236) 08:15:11  NaN     NaN     NaN  
2017.08.24 (236) 08:19:59  NaN     NaN     NaN  
2017.08.24 (236) 08:25:23  NaN     NaN     NaN  
2017.08.24 (236) 08:30:11  NaN     NaN     NaN  
2017.08.24 (236) 08:34:59  NaN     NaN     NaN  
2017.08.24 (236) 08:40:23  NaN     NaN     NaN  
2017.08.24 (236) 08:45:11  NaN     NaN     NaN  
2017.08.24 (236) 08:49:59  NaN     NaN     NaN  
2017.08.24 (236) 08:55:23  NaN     NaN     NaN  
2017.08.24 (236) 09:00:11  NaN     NaN     NaN  
2017.08.24 (236) 09:04:59  NaN     NaN     NaN  
2017.08.24 (236) 09:10:23  NaN     NaN     NaN  
2017.08.24 (236) 09:15:11  NaN     NaN     NaN  
2017.08.24 (236) 09:19:59    2.3   299.0   319.0
2017.08.24 (236) 09:25:23  NaN     NaN     NaN  
2017.08.24 (236) 09:30:11    2.9   273.0   293.0
2017.08.24 (236) 09:34:59    3.2   268.0   277.0
2017.08.24 (236) 09:40:23    3.5   253.0   273.0
2017.08.24 (236) 09:45:11    3.8   241.0   257.0
2017.08.24 (236) 09:49:59    4.1   234.0   254.0
2017.08.24 (236) 09:55:23    4.4   239.0   259.0
2017.08.24 (236) 10:00:11    4.7   234.0   257.0
2017.08.24 (236) 10:04:59    4.8   233.0   239.0
2017.08.24 (236) 10:10:23    5.0   241.0   244.0
2017.08.24 (236) 10:15:11    5.1   230.0   244.0
2017.08.24 (236) 10:19:59    5.2   227.0   242.0
2017.08.24 (236) 10:25:23    5.1   239.0   239.0
2017.08.24 (236) 10:30:11    4.9   234.0   236.0
2017.08.24 (236) 10:34:59    4.9   222.0   245.0
2017.08.24 (236) 10:40:23    5.0   219.0   250.0
2017.08.24 (236) 10:45:11    5.0   219.0   251.0
2017.08.24 (236) 10:49:59    5.2   215.0   264.0
2017.08.24 (236) 10:55:23    5.2   205.0   257.0
2017.08.24 (236) 11:00:11    5.4   215.0   260.0
2017.08.24 (236) 11:04:59    5.5   210.0   273.0
2017.08.24 (236) 11:10:23    5.7   233.0   283.0
2017.08.24 (236) 11:15:11    6.0   228.0   276.0
2017.08.24 (236) 11:19:59    6.1   224.0   268.0
2017.08.24 (236) 11:25:23    6.1   218.0   260.0
2017.08.24 (236) 11:30:11    6.1   211.0   264.0
2017.08.24 (236) 11:34:59    6.1   248.0   265.0
2017.08.24 (236) 11:40:23    5.9   230.0   270.0
2017.08.24 (236) 11:45:11    5.8   233.0   282.0
2017.08.24 (236) 11:49:59    5.8   233.0   294.0
2017.08.24 (236) 11:55:23    6.0   227.0   285.0
2017.08.24 (236) 12:00:11    5.8   231.0   277.0
2017.08.24 (236) 12:04:59    5.9   216.0   293.0
2017.08.24 (236) 12:10:23    5.9   222.0   291.0
2017.08.24 (236) 12:15:11    6.0   211.0   293.0
2017.08.24 (236) 12:19:59    6.1   224.0   286.0
2017.08.24 (236) 12:25:23    6.0   210.0   291.0
2017.08.24 (236) 12:30:11    6.0   208.0   302.0
2017.08.24 (236) 12:34:59    6.0   205.0   311.0
2017.08.24 (236) 12:40:23    6.3   219.0   323.0
2017.08.24 (236) 12:45:11    6.4   221.0   317.0
2017.08.24 (236) 12:49:59    6.4   213.0   306.0
2017.08.24 (236) 12:55:23    6.4   211.0   317.0
2017.08.24 (236) 13:00:11    6.6   211.0   314.0
2017.08.24 (236) 13:04:59    6.6   213.0   309.0
2017.08.24 (236) 13:10:23    6.6   208.0   311.0
2017.08.24 (236) 13:15:11    6.7   205.0   317.0
2017.08.24 (236) 13:19:59    6.7   196.0   317.0
2017.08.24 (236) 13:25:23    6.8   216.0   323.0
2017.08.24 (236) 13:30:11    6.9   216.0   312.0
2017.08.24 (236) 13:34:59    7.0   207.0   317.0
2017.08.24 (236) 13:40:23    7.1   215.0   329.0
2017.08.24 (236) 13:45:11    7.1   205.0   322.0
2017.08.24 (236) 13:49:59    7.2   202.0   334.0
2017.08.24 (236) 13:55:23    7.3   219.0   322.0
2017.08.24 (236) 14:00:11    7.3   231.0   316.0
2017.08.24 (236) 14:04:59    7.5   219.0   328.0
2017.08.24 (236) 14:10:23    7.4   227.0   325.0
2017.08.24 (236) 14:15:11    7.6   208.0   349.0
2017.08.24 (236) 14:19:59    7.5   211.0   349.0
2017.08.24 (236) 14:25:23    7.7   208.0   352.0
2017.08.24 (236) 14:30:11    7.6   211.0   354.0
2017.08.24 (236) 14:34:59    7.7   216.0   358.0
2017.08.24 (236) 14:40:23    7.9   205.0   358.0
2017.08.24 (236) 14:45:11    7.8   196.0   365.0
2017.08.24 (236) 14:49:59    8.1   204.0   345.0
2017.08.24 (236) 14:55:23    8.0   227.0   358.0
2017.08.24 (236) 15:00:11    7.9   225.0   351.0
2017.08.24 (236) 15:04:59    8.1   218.0   361.0
2017.08.24 (236) 15:10:23    8.4   NaN     360.0
2017.08.24 (236) 15:15:11    8.6   242.0   369.0
2017.08.24 (236) 15:19:59    8.9   247.0   354.0
2017.08.24 (236) 15:25:23    8.8   222.0   342.0
2017.08.24 (236) 15:30:11    8.9   NaN     343.0
2017.08.24 (236) 15:34:59    9.3   NaN     340.0
2017.08.24 (236) 15:40:23    9.4   199.0   335.0
2017.08.24 (236) 15:45:11    9.2   198.0   320.0
2017.08.24 (236) 15:49:59    9.6   290.0   319.0
2017.08.24 (236) 15:55:23    9.6   254.0   311.0
2017.08.24 (236) 16:00:11    9.4   215.0   303.0
2017.08.24 (236) 16:04:59    9.4   230.0   296.0
2017.08.24 (236) 16:10:23    9.3   201.0   296.0
2017.08.24 (236) 16:15:11    9.2   230.0   300.0
2017.08.24 (236) 16:19:59    8.9   207.0   311.0
2017.08.24 (236) 16:25:23    8.9   205.0   316.0
2017.08.24 (236) 16:30:11    9.2   199.0   331.0
2017.08.24 (236) 16:34:59    9.1   201.0   329.0
2017.08.24 (236) 16:40:23    9.1   199.0   320.0
2017.08.24 (236) 16:45:11    9.1   201.0   322.0
2017.08.24 (236) 16:49:59    9.2   306.0   326.0
2017.08.24 (236) 16:55:23    9.3   308.0   320.0
2017.08.24 (236) 17:00:11    9.4   309.0   328.0
2017.08.24 (236) 17:04:59    9.7   309.0   329.0
2017.08.24 (236) 17:10:23   10.0   303.0   329.0
2017.08.24 (236) 17:15:11    9.3   319.0   314.0
2017.08.24 (236) 17:19:59   10.0   312.0   306.0
2017.08.24 (236) 17:25:23   10.1   309.0   320.0
2017.08.24 (236) 17:30:11   10.3   299.0   314.0
2017.08.24 (236) 17:34:59   10.5   326.0   309.0
2017.08.24 (236) 17:40:23   10.2   256.0   309.0
2017.08.24 (236) 17:45:11   10.6   300.0   296.0
2017.08.24 (236) 17:49:59   10.8   317.0   302.0
2017.08.24 (236) 17:55:23   10.9   299.0   299.0
2017.08.24 (236) 18:00:11   10.7   311.0   294.0
2017.08.24 (236) 18:04:59   10.7   300.0   294.0
2017.08.24 (236) 18:10:23   10.9   293.0   290.0
2017.08.24 (236) 18:15:11   11.1   283.0   285.0
2017.08.24 (236) 18:19:59   10.9   279.0   270.0
2017.08.24 (236) 18:25:23   10.8   280.0   264.0
2017.08.24 (236) 18:30:11   10.5   273.0   260.0
2017.08.24 (236) 18:34:59    9.9   257.0   257.0
2017.08.24 (236) 18:40:23    9.6   231.0   267.0
2017.08.24 (236) 18:45:11    9.3   236.0   259.0
2017.08.24 (236) 18:49:59    9.4   234.0   253.0
2017.08.24 (236) 18:55:23    9.5   239.0   256.0
2017.08.24 (236) 19:00:11    9.4   234.0   247.0
2017.08.24 (236) 19:04:59    9.1   228.0   241.0
2017.08.24 (236) 19:10:23    8.6   230.0   236.0
2017.08.24 (236) 19:15:11    8.1   237.0   234.0
2017.08.24 (236) 19:19:59    7.8   224.0   242.0
2017.08.24 (236) 19:25:23    7.5   221.0   247.0
2017.08.24 (236) 19:30:11    7.4   227.0   251.0
2017.08.24 (236) 19:34:59    7.4   224.0   264.0
2017.08.24 (236) 19:40:23    7.2   218.0   244.0
2017.08.24 (236) 19:45:11    7.0   231.0   245.0
2017.08.24 (236) 19:49:59    7.0   236.0   241.0
2017.08.24 (236) 19:55:23    6.8   231.0   242.0
2017.08.24 (236) 20:00:11    6.4   234.0   234.0
2017.08.24 (236) 20:04:59    6.0   224.0   222.0
2017.08.24 (236) 20:10:23    5.5   218.0   225.0
2017.08.24 (236) 20:15:11    5.6   222.0   253.0
2017.08.24 (236) 20:19:59    5.6   237.0   250.0
2017.08.24 (236) 20:25:23    5.4   224.0   236.0
2017.08.24 (236) 20:30:11    5.4   224.0   228.0
2017.08.24 (236) 20:34:59    5.3   224.0   247.0
2017.08.24 (236) 20:40:23    5.2   230.0   244.0
2017.08.24 (236) 20:45:11    5.3   227.0   236.0
2017.08.24 (236) 20:49:59    5.3   225.0   241.0
2017.08.24 (236) 20:55:23    5.1   225.0   244.0
2017.08.24 (236) 21:00:11    4.9   216.0   230.0
2017.08.24 (236) 21:04:59    5.1   215.0   237.0
2017.08.24 (236) 21:10:23    4.6   216.0   228.0
2017.08.24 (236) 21:15:11    4.4   211.0   233.0
2017.08.24 (236) 21:19:59    4.3   216.0   236.0
2017.08.24 (236) 21:25:23    4.2   224.0   250.0
2017.08.24 (236) 21:30:11    4.2   228.0   251.0
2017.08.24 (236) 21:34:59    3.9   234.0   250.0
2017.08.24 (236) 21:40:23    4.0   245.0   262.0
2017.08.24 (236) 21:45:11    3.9   242.0   259.0
2017.08.24 (236) 21:49:59    3.8   233.0   256.0
2017.08.24 (236) 21:55:23    3.8   241.0   260.0
2017.08.24 (236) 22:00:11    3.6   233.0   262.0
2017.08.24 (236) 22:04:59    3.6   236.0   259.0
2017.08.24 (236) 22:10:23    3.5   242.0   259.0
2017.08.24 (236) 22:15:11    3.4   234.0   259.0
2017.08.24 (236) 22:19:59    3.3   236.0   257.0
2017.08.24 (236) 22:25:23    3.2   234.0   256.0
2017.08.24 (236) 22:30:11    3.2   234.0   265.0
2017.08.24 (236) 22:34:59    3.3   239.0   282.0
2017.08.24 (236) 22:40:23    3.4   254.0   285.0
2017.08.24 (236) 22:45:11    3.4   257.0   299.0
2017.08.24 (236) 22:49:59    3.4   257.0   285.0
2017.08.24 (236) 22:55:23    3.4   248.0   273.0
2017.08.24 (236) 23:00:11    3.3   239.0   256.0
2017.08.24 (236) 23:04:59    3.5   233.0   253.0
2017.08.24 (236) 23:10:23    3.4   228.0   254.0
2017.08.24 (236) 23:15:11    3.4   230.0   262.0
2017.08.24 (236) 23:19:59    3.5   228.0   259.0
2017.08.24 (236) 23:25:23    3.3   233.0   257.0
2017.08.24 (236) 23:30:11    3.2   225.0   248.0
2017.08.24 (236) 23:34:59    3.1   224.0   247.0
2017.08.24 (236) 23:40:23    2.9   228.0   236.0
2017.08.24 (236) 23:45:11    2.8   233.0   247.0
2017.08.24 (236) 23:49:59    2.6   222.0   250.0
2017.08.24 (236) 23:55:23    2.6   234.0   259.0
2017.08.25 (237) 00:00:11    2.8   247.0   273.0
2017.08.25 (237) 00:04:59    2.6   244.0   250.0
2017.08.25 (237) 00:10:23    2.5   241.0   262.0
2017.08.25 (237) 00:15:11    2.4   242.0   273.0
2017.08.25 (237) 00:19:59  NaN     NaN     NaN  
2017.08.25 (237) 00:25:23    2.4   264.0   316.0
2017.08.25 (237) 00:30:11    2.5   280.0   296.0
2017.08.25 (237) 00:34:59    2.5   270.0   299.0
2017.08.25 (237) 00:40:23    2.4   277.0   305.0
2017.08.25 (237) 00:45:11    2.5   285.0   314.0
2017.08.25 (237) 00:49:59    2.4   268.0   288.0
2017.08.25 (237) 00:55:23  NaN     NaN     NaN  
2017.08.25 (237) 01:00:11    2.4   262.0   279.0
2017.08.25 (237) 01:04:59    2.4   259.0   271.0
2017.08.25 (237) 01:10:23    2.3   251.0   274.0
2017.08.25 (237) 01:15:11    2.4   237.0   259.0
2017.08.25 (237) 01:19:59    2.3   253.0   280.0
2017.08.25 (237) 01:25:23    2.4   242.0   276.0
2017.08.25 (237) 01:30:11    2.4   251.0   271.0
2017.08.25 (237) 01:34:59    2.5   262.0   285.0
2017.08.25 (237) 01:40:23    2.5   260.0   274.0
2017.08.25 (237) 01:45:11    2.6   254.0   286.0
2017.08.25 (237) 01:49:59    2.7   251.0   256.0
2017.08.25 (237) 01:55:23  NaN     NaN     NaN  
