Year  Day  Hour  Min  BzG     SPE    Den    Ey     AE    SYMh  
2017  239  23    5    -1.84   300.2  3.61   0.45   377   -40   
2017  239  23    10   -1.76   299.8  3.98   0.53   334   -40   
2017  239  23    15   -1.13   306.7  3.69   0.35   274   -39   
2017  239  23    20   -1.6    295.4  3.39   0.47   252   -39   
2017  239  23    25   -1.75   301.9  3.62   0.53   209   -39   
2017  239  23    30   -1.9    297    3.43   0.56   174   -39   
2017  239  23    35   -2.77   294.5  3.38   0.82   149   -37   
2017  239  23    40   -2.55   297.3  3.14   0.77   141   -35   
2017  239  23    45   -2.55   303.9  3.62   0.79   140   -35   
2017  239  23    50   -2.77   319.2  3.73   0.91   170   -33   
2017  239  23    55   -2.58   303.4  3.75   0.82   170   -33   
2017  240  0     0    -2.98   297.7  4.43   0.87   151   -32   
2017  240  0     5    -3.35   313.7  5.12   1.05   119   -32   
2017  240  0     10   -4.09   311.8  4.58   1.3    103   -31   
2017  240  0     15   1.01    304.6  4.13   -0.3   100   -31   
2017  240  0     20   1       300.4  5.07   -0.07  119   -32   
2017  240  0     25   -2.48   297.1  4.39   0.64   138   -33   
2017  240  0     30   -1.69   292.9  3.99   0.51   144   -32   
2017  240  0     35   -1.84   293.3  3.87   0.54   116   -32   
2017  240  0     40   -0.99   291.6  4.16   0.29   113   -31   
2017  240  0     45   -0.79   291.8  4.03   0.23   104   -31   
2017  240  0     50   -1.36   293.8  4.05   0.4    105   -31   
2017  240  0     55   -1.31   292.7  4.29   0.42   86    -30   
2017  240  1     0    -1.35   291.4  3.95   0.39   65    -30   
2017  240  1     5    -1.09   288.7  3.9    0.31   59    -29   
2017  240  1     10   -1.35   289.7  3.76   0.4    70    -28   
2017  240  1     15   -1.81   291.6  3.72   0.53   62    -28   
2017  240  1     20   -2.41   289.6  3.48   0.7    62    -27   
2017  240  1     25   -1.58   294.6  3.73   0.47   61    -27   
2017  240  1     30   -2.83   291.6  3.71   0.74   74    -27   
2017  240  1     35   -3.41   288.3  3.48   0.93   73    -26   
2017  240  1     40   -2.98   288.1  3.4    0.88   64    -27   
2017  240  1     45   -2.11   298    3.66   0.71   59    -27   
2017  240  1     50   -2.4    292.1  3.6    0.74   58    -27   
2017  240  1     55   -2.62   291.7  3.75   0.78   61    -27   
2017  240  2     0    -2.34   291.9  3.73   0.7    49    -27   
2017  240  2     5    -1.17   296.6  4.1    0.35   57    -26   
2017  240  2     10   -0.09   300.9  3.78   0.03   61    -26   
2017  240  2     15   -0.91   295.7  3.87   0.27   75    -26   
2017  240  2     20   -1.71   303.4  3.86   0.52   89    -26   
2017  240  2     25   0.07    306.7  4.06   -0.03  87    -25   
2017  240  2     30   -0.08   301.7  3.54   0.02   60    -25   
2017  240  2     35   0.58    313.4  4.22   -0.19  59    -24   
2017  240  2     40   0.08    312.1  3.94   -0.03  58    -23   
2017  240  2     45   0.31    319.5  4.02   -0.19  60    -23   
2017  240  2     50   -0.53   306.4  4.81   -0.26  59    -23   
2017  240  2     55   -2.19   310.1  4.23   0.68   56    -23   
2017  240  3     0    -1.74   314.4  3.79   0.58   50    -23   
2017  240  3     5    -1.91   302.6  4.46   0.66   53    -23   
2017  240  3     10   -2.23   302.9  3.97   0.67   55    -24   
2017  240  3     15   -2.89   290.1  3.96   0.84   48    -24   
2017  240  3     20   -3.35   287    4.23   0.96   51    -24   
2017  240  3     25   -3.47   288.1  4.07   1      60    -24   
2017  240  3     30   -3.17   291.1  4.03   0.92   61    -24   
2017  240  3     35   -3.37   287.3  3.89   0.98   63    -24   
2017  240  3     40   -3.33   292.1  4.21   0.97   66    -24   
2017  240  3     45   -3.26   284.7  4.15   0.93   64    -24   
2017  240  3     50   -3.48   288.3  3.8    1      68    -24   
2017  240  3     55   -3.04   287    4.04   0.84   70    -24   
2017  240  4     0    -2.91   284.7  3.84   0.83   82    -23   
2017  240  4     5    -2.68   282    3.94   0.76   NaN   -23   
2017  240  4     10   -2.38   282    4.12   0.72   101   -24   
2017  240  4     15   -2.72   282.4  3.87   0.77   95    -24   
2017  240  4     20   -2.38   279.9  4.07   0.63   88    -25   
2017  240  4     25   -1.97   280.3  3.39   0.55   85    -25   
2017  240  4     30   -2.89   288.2  4.36   0.88   78    -24   
2017  240  4     35   -2.79   300.1  4.63   0.82   72    -24   
2017  240  4     40   -3.05   284.2  4.31   0.86   60    -24   
2017  240  4     45   -2.83   283.1  4.42   0.81   70    -24   
2017  240  4     50   -2.49   282.6  4.01   0.8    80    -24   
2017  240  4     55   -2.82   293.9  4.66   0.83   86    -25   
2017  240  5     0    -2.5    287.8  4.37   0.72   94    -25   
2017  240  5     5    -2.72   289.3  3.92   0.77   89    -25   
2017  240  5     10   -2.63   NaN    NaN    NaN    NaN   -24   
2017  240  5     15   -2.92   282.7  4.23   0.77   79    -25   
2017  240  5     20   -2.31   285.5  4.32   0.61   71    -25   
2017  240  5     25   -2.04   281.4  4      0.57   72    -24   
2017  240  5     30   -2.06   283    4.04   0.62   60    -24   
2017  240  5     35   -1.98   279.5  3.96   0.53   73    -24   
2017  240  5     40   -1.93   280.8  4.22   0.54   61    -24   
2017  240  5     45   -1.91   287    4.19   0.56   74    -24   
2017  240  5     50   -1.73   NaN    NaN    NaN    82    -23   
2017  240  5     55   -1.37   281    4.38   0.38   73    -23   
2017  240  6     0    -1.52   276.6  4.04   0.35   72    -23   
2017  240  6     5    -1.93   283.1  4.04   0.55   71    -23   
2017  240  6     10   -1.75   279.9  3.96   0.57   78    -22   
2017  240  6     15   -1.42   286.8  4.16   0.4    68    -21   
2017  240  6     20   -1.43   286.9  4.03   0.41   65    -22   
2017  240  6     25   -1.31   289.2  4.25   0.38   59    -22   
2017  240  6     30   -1.28   293.4  4.24   0.38   58    -23   
2017  240  6     35   -1.27   293.9  4.36   0.37   75    -23   
2017  240  6     40   -1.6    300.4  4.87   0.48   106   -23   
2017  240  6     45   -1.15   308.2  4.54   0.41   94    -23   
2017  240  6     50   -1.29   308.8  4.5    0.38   83    -22   
2017  240  6     55   -1.79   306.6  4.52   0.59   79    -22   
2017  240  7     0    -2.59   304.3  4.45   0.79   92    -22   
2017  240  7     5    -2.8    306.5  4.57   0.86   101   -22   
2017  240  7     10   -1.59   304.8  4.41   0.49   111   -22   
2017  240  7     15   -0.65   310.2  4.61   0.2    132   -23   
2017  240  7     20   -1.36   315.8  4.54   0.44   149   -23   
2017  240  7     25   -2.77   337.5  3.88   0.71   127   -23   
2017  240  7     30   -1.43   325.4  4.55   0.51   148   -22   
2017  240  7     35   -0.59   326.9  4.46   0.19   130   -22   
2017  240  7     40   -0.63   327.9  4.79   0.21   129   -23   
2017  240  7     45   -1.31   325.5  4.25   0.43   122   -23   
2017  240  7     50   -1.21   326.5  4.18   0.4    149   -23   
2017  240  7     55   -1.18   311.8  5.06   0.36   138   -23   
2017  240  8     0    -0.48   315.1  4.61   0.19   180   -23   
2017  240  8     5    -0.26   302.4  4.64   0.07   187   -23   
2017  240  8     10   0.01    NaN    NaN    NaN    181   -22   
2017  240  8     15   -0.41   313.3  4.11   0.13   165   -22   
2017  240  8     20   -0.23   NaN    NaN    NaN    152   -22   
2017  240  8     25   -0.42   304.9  4.17   0.2    153   -22   
2017  240  8     30   -1.65   288.4  4.52   0.48   161   -21   
2017  240  8     35   -1.55   297    4.55   0.46   152   -21   
2017  240  8     40   -1.33   315.6  5.11   0.42   136   -21   
2017  240  8     45   -1.85   310.6  4.98   0.57   159   -20   
2017  240  8     50   -2.76   309.9  4.97   0.82   170   -19   
2017  240  8     55   -1.66   306.4  5.12   0.47   169   -19   
2017  240  NaN   0    -1.95   316.3  5.21   0.62   158   -20   
2017  240  NaN   5    -1.92   311.4  5.42   0.6    154   -20   
2017  240  NaN   10   -2.04   323.9  5.68   0.7    139   -20   
2017  240  NaN   15   -1.8    322.9  5.26   0.59   149   -20   
2017  240  NaN   20   -2.81   323.4  5.28   0.91   160   -19   
2017  240  NaN   25   -3.19   324.5  5.23   1.06   187   -19   
2017  240  NaN   30   -3.26   319.7  5.33   1.04   161   -19   
2017  240  NaN   35   -3.45   323.9  5.6    1.12   185   -18   
2017  240  NaN   40   -4.06   317.5  5.89   1.29   125   -19   
2017  240  NaN   45   -3.74   324.7  5.51   1.23   122   -18   
2017  240  NaN   50   -3.53   328.2  5.13   1.15   136   -18   
2017  240  NaN   55   -3.46   NaN    NaN    NaN    148   -17   
2017  240  10    0    -3.47   320    5.49   1.12   181   -17   
2017  240  10    5    -3.76   320.3  5.36   1.17   205   -17   
2017  240  10    10   -3.23   320.3  5.36   1.1    216   -18   
2017  240  10    15   -3.71   321.3  5.71   1.21   242   -18   
2017  240  10    20   -2.67   316.4  5.58   0.94   249   -18   
2017  240  10    25   -2.62   NaN    NaN    NaN    282   -18   
2017  240  10    30   -4.01   307.7  5.35   1.08   263   -18   
2017  240  10    35   -3.68   305.7  5.64   1.13   253   -19   
2017  240  10    40   -2.84   300.8  5.62   0.86   280   -19   
2017  240  10    45   -2.58   297.9  5.52   0.77   302   -18   
2017  240  10    50   -3.58   307.2  5.4    1.1    327   -18   
2017  240  10    55   -4.03   316.1  5.53   1.3    323   -18   
2017  240  11    0    -3.65   NaN    NaN    NaN    346   -18   
2017  240  11    5    -2.82   314    5.37   0.92   322   -19   
2017  240  11    10   -3.18   311.7  5.41   NaN    299   -19   
2017  240  11    15   -3.54   295.8  5.13   1.04   314   -19   
2017  240  11    20   -3.6    306.2  5.28   1.06   305   -19   
2017  240  11    25   -3.72   298.6  5      1.1    289   -19   
2017  240  11    30   -3.46   298.9  5.06   1.03   293   -19   
2017  240  11    35   -3.36   299.3  5.43   1.01   275   -19   
2017  240  11    40   -3.59   304.5  5.17   1.14   239   -19   
2017  240  11    45   -3.66   304.5  5.17   1.01   232   -20   
2017  240  11    50   -3.69   302.3  5.52   1.12   263   -19   
2017  240  11    55   -4.55   306.5  5.65   1.4    269   -19   
2017  240  12    0    -3.79   304.8  4.82   1.16   267   -19   
2017  240  12    5    -3.17   296.7  4.7    NaN    236   -18   
2017  240  12    10   -2.65   293.7  4.98   0.78   244   -18   
2017  240  12    15   -2.47   302.9  5.03   0.79   250   -17   
2017  240  12    20   -2.68   292.9  4.8    0.79   201   -17   
2017  240  12    25   -1.38   310    5.14   0.43   185   -17   
2017  240  12    30   -1.65   318.6  4.79   0.53   171   -17   
2017  240  12    35   -0.68   293.2  4.48   0.08   198   -16   
2017  240  12    40   -0.07   301.4  4.93   0.07   194   -16   
2017  240  12    45   0.3     NaN    NaN    NaN    183   -15   
2017  240  12    50   0.25    289.9  4.96   -0.06  153   -15   
2017  240  12    55   0.11    289.2  4.71   0.01   123   -15   
2017  240  13    0    -0.14   293.6  5      0.04   108   -14   
2017  240  13    5    -0.2    294.9  5.16   0.06   93    -14   
2017  240  13    10   0.14    295.9  4.99   -0.11  81    -13   
2017  240  13    15   -0.66   297.2  5.45   0.11   72    -13   
2017  240  13    20   -0.13   298.6  5.23   0.04   67    -13   
2017  240  13    25   -0.42   300.7  5.33   0.13   60    -12   
2017  240  13    30   -0.12   299.6  5.06   0.03   52    -12   
2017  240  13    35   -0.32   300    4.9    0.22   48    -11   
2017  240  13    40   -1.97   298.4  5.38   0.59   45    -11   
2017  240  13    45   -1.92   299.3  5.02   0.57   42    -12   
2017  240  13    50   -1.42   295.2  4.91   0.42   43    -11   
2017  240  13    55   -1.58   296.7  4.37   0.47   43    -11   
2017  240  14    0    -1.63   293.4  4.5    0.48   51    -11   
2017  240  14    5    -1.68   295.9  4.3    0.51   53    -11   
2017  240  14    10   -1.22   294.1  4.61   0.35   48    -12   
2017  240  14    15   -1.34   294.6  4.29   0.39   43    -12   
2017  240  14    20   -1.28   296.3  4.64   0.38   43    -12   
2017  240  14    25   -1.2    294.6  5.07   0.37   50    -12   
2017  240  14    30   -1.34   295.8  4.72   0.38   51    -12   
2017  240  14    35   -0.83   288.2  4.77   0.23   58    -12   
2017  240  14    40   -1.23   296.6  5.79   0.92   62    -13   
2017  240  14    45   0.32    292.1  5.53   -0.07  61    -13   
2017  240  14    50   -0.26   293.2  5.22   0.08   68    -12   
2017  240  14    55   -0.07   298.4  5.29   0.01   72    -13   
2017  240  15    0    0.59    301.7  5.58   0      63    -12   
2017  240  15    5    1.15    299.6  4.96   -0.25  58    -12   
2017  240  15    10   -1.05   293.5  4.48   0.2    69    -12   
2017  240  15    15   -2.63   290.8  3.92   0.76   67    -13   
2017  240  15    20   -1.58   292.7  3.46   0.43   60    -14   
2017  240  15    25   -1.34   290.4  3.56   0.39   83    -15   
2017  240  15    30   -0.87   287.7  3.19   0.37   94    -16   
2017  240  15    35   -1.35   288.6  3.01   0.41   98    -16   
2017  240  15    40   -1.62   288.3  2.93   0.46   87    -17   
2017  240  15    45   -1.4    287.2  2.87   0.48   66    -17   
2017  240  15    50   -1.61   286.2  2.71   0.45   70    -17   
2017  240  15    55   -1.19   282    3.67   0.25   92    -17   
2017  240  16    0    -1.44   285.1  3.41   0.41   97    -18   
2017  240  16    5    -1.26   280.6  2.89   0.35   84    -18   
2017  240  16    10   -1.79   282.6  3.13   0.54   79    -19   
2017  240  16    15   -2.48   285.7  2.87   0.71   82    -19   
2017  240  16    20   -2.96   289.8  2.75   0.86   80    -19   
2017  240  16    25   -2.86   284.7  2.42   0.81   107   -19   
2017  240  16    30   -2.4    287.3  2.39   0.68   85    -20   
2017  240  16    35   -2.63   289.7  2.46   0.76   104   -20   
2017  240  16    40   -1.38   290.8  3.06   0.4    107   -20   
2017  240  16    45   -1.05   283.2  2.63   0.14   95    -20   
2017  240  16    50   -1.09   279.2  2.76   0.24   114   -20   
2017  240  16    55   -0.1    280.3  2.66   0.14   108   -20   
2017  240  17    0    0.83    274.6  3.01   -0.23  72    -19   
2017  240  17    5    1.39    277    3.06   -0.38  87    -19   
2017  240  17    10   0.26    277    2.74   -0.11  70    -18   
2017  240  17    15   0.08    276.8  2.78   -0.02  72    -18   
2017  240  17    20   -0.2    275.6  2.86   0.06   87    -17   
2017  240  17    25   0.14    276    3.01   -0.04  81    -17   
2017  240  17    30   0.21    274.4  2.83   -0.05  NaN   -17   
2017  240  17    35   -0.7    279.2  2.76   0.19   96    -17   
2017  240  17    40   0.5     281.8  2.72   -0.14  76    -17   
2017  240  17    45   0.84    289.5  2.91   -0.24  91    -17   
2017  240  17    50   0.86    288.2  2.33   -0.32  61    -17   
2017  240  17    55   1.26    275.1  4.02   -0.41  60    -17   
2017  240  18    0    0.96    273.3  2.9    -0.24  45    -16   
2017  240  18    5    0.12    273.2  3.3    -0.03  47    -16   
2017  240  18    10   -0.78   278.6  3.15   0.22   38    -16   
2017  240  18    15   -0.25   280    2.82   0.08   53    -16   
2017  240  18    20   NaN     275.5  3.14   0.04   46    -16   
2017  240  18    25   -0.17   271.4  3.14   0.03   26    -16   
2017  240  18    30   0.8     275    3.25   -0.22  23    -16   
2017  240  18    35   0.12    283.3  2.76   -0.03  26    -16   
2017  240  18    40   0.45    277.2  3.21   -0.12  54    -16   
2017  240  18    45   0.79    270.4  3.13   -0.21  61    -15   
2017  240  18    50   -0.2    270.3  3.07   0.02   46    -15   
2017  240  18    55   0.79    284.3  2.88   -0.53  60    -15   
2017  240  19    0    2.06    277    3.52   -0.57  61    -15   
2017  240  19    5    1.37    279.3  2.83   -0.27  47    -15   
2017  240  19    10   NaN     273.8  2.92   -0.27  84    -15   
2017  240  19    15   0.62    276    2.98   -0.14  97    -14   
2017  240  19    20   0.77    272.6  3.03   -0.21  52    -14   
2017  240  19    25   0.26    278.9  3.45   -0.03  45    -14   
2017  240  19    30   1.16    273.5  3.3    -0.34  44    -13   
2017  240  19    35   1.05    273.3  3.18   -0.27  44    -14   
2017  240  19    40   1.59    277.2  3.47   -0.1   44    -13   
2017  240  19    45   0.32    273.7  3.54   -0.09  51    -14   
2017  240  19    50   2.6     286.5  3.47   -0.7   56    -14   
2017  240  19    55   -0.91   277.5  3.6    0.25   51    -14   
2017  240  20    0    -0.48   272.9  4.11   0.16   38    -13   
2017  240  20    5    0.61    288.9  3.31   -0.05  36    -13   
2017  240  20    10   0.98    286.2  3.63   -0.23  36    -14   
2017  240  20    15   2.46    273.1  3.53   -0.67  34    -14   
2017  240  20    20   0.66    276.6  3.35   -0.18  41    -13   
2017  240  20    25   0.04    268.9  3.25   -0.01  40    -14   
2017  240  20    30   0.64    274.9  3.12   -0.01  38    -14   
2017  240  20    35   0.38    273.8  3.26   -0.1   38    -14   
2017  240  20    40   0.51    274    3.41   -0.15  41    -14   
2017  240  20    45   0.54    272.5  3.23   -0.14  43    -14   
2017  240  20    50   0.14    273.4  3.21   0.02   42    -14   
2017  240  20    55   0.55    274.2  3.33   0.18   43    -14   
2017  240  21    0    -0.86   277.8  3.16   0.32   44    -14   
2017  240  21    5    -1.94   277.4  3.34   0.54   40    -14   
